Stock_ID,Date,Close,Prob_Up
3189,2026-01-16,192.5,0.5099845
8432,2026-01-16,55.70000076293945,0.5098422
1731,2026-01-16,21.950000762939453,0.509838
6415,2026-01-16,217.0,0.509818
8101,2026-01-16,16.200000762939453,0.5094839
3484,2026-01-16,50.400001525878906,0.509443
3684,2026-01-16,60.5,0.50941664
3491,2026-01-16,920.0,0.509128
5543,2026-01-16,30.850000381469727,0.5090561
1810,2026-01-16,19.5,0.50869715
5351,2026-01-16,64.9000015258789,0.50850284
6535,2026-01-16,185.5,0.50825244
6579,2026-01-16,113.0,0.5080768
8446,2026-01-16,95.0,0.50798166
1563,2026-01-16,48.79999923706055,0.50787765
4958,2026-01-16,174.0,0.5077741
4123,2026-01-16,42.20000076293945,0.5077579
4120,2026-01-16,44.79999923706055,0.50746083
3026,2026-01-16,106.0,0.50700784
6721,2026-01-16,62.0,0.5069388
3653,2026-01-16,2410.0,0.50676644
8091,2026-01-16,135.5,0.5066565
3206,2026-01-16,31.899999618530273,0.5066276
6248,2026-01-16,21.450000762939453,0.5065225
3564,2026-01-16,47.70000076293945,0.5064458
2609,2026-01-16,54.5,0.5064323
6127,2026-01-16,40.0,0.5063506
8403,2026-01-16,23.899999618530273,0.5062637
1234,2026-01-16,37.45000076293945,0.5060855
1540,2026-01-16,28.0,0.50607646
6240,2026-01-16,18.799999237060547,0.50588757
1583,2026-01-16,48.70000076293945,0.50584406
3489,2026-01-16,21.850000381469727,0.50575614
2454,2026-01-16,1505.0,0.50572884
8046,2026-01-16,289.5,0.5056476
2607,2026-01-16,57.79999923706055,0.50547534
2328,2026-01-16,51.0,0.5054641
5603,2026-01-16,18.450000762939453,0.50539386
2423,2026-01-16,54.70000076293945,0.5053493
4198,2026-01-16,31.700000762939453,0.50534475
3413,2026-01-16,290.0,0.5052773
8472,2026-01-16,67.80000305175781,0.5050708
6603,2026-01-16,30.950000762939453,0.504954
2548,2026-01-16,108.5,0.5045271
2509,2026-01-16,15.149999618530273,0.5044372
5306,2026-01-16,93.69999694824219,0.5043875
6811,2026-01-16,211.5,0.50434613
6204,2026-01-16,88.0,0.50416285
4551,2026-01-16,123.0,0.5040838
8416,2026-01-16,184.0,0.5039094
2330,2026-01-16,1740.0,0.5033977
6671,2026-01-16,36.75,0.5029242
6742,2026-01-16,47.099998474121094,0.5029217
3346,2026-01-16,21.549999237060547,0.5028161
1783,2026-01-16,46.599998474121094,0.5026196
6259,2026-01-16,17.799999237060547,0.5025458
0052,2026-01-16,42.06999969482422,0.5025453
6530,2026-01-16,59.099998474121094,0.502298
2106,2026-01-16,19.850000381469727,0.5020391
3349,2026-01-16,30.549999237060547,0.5020372
3543,2026-01-16,43.95000076293945,0.50196445
6625,2026-01-16,89.19999694824219,0.5017515
4966,2026-01-16,575.0,0.5016366
1503,2026-01-16,197.0,0.5014848
4764,2026-01-16,129.0,0.5014757
1463,2026-01-16,17.549999237060547,0.50114584
6668,2026-01-16,39.04999923706055,0.50111806
6184,2026-01-16,48.900001525878906,0.5009511
5530,2026-01-16,54.29999923706055,0.500925
2515,2026-01-16,13.449999809265137,0.5007896
2034,2026-01-16,21.0,0.50064784
3284,2026-01-16,20.700000762939453,0.49993515
3011,2026-01-16,14.550000190734863,0.4996519
2010,2026-01-16,21.350000381469727,0.49961168
3138,2026-01-16,153.0,0.49944854
5272,2026-01-16,21.700000762939453,0.4992735
2603,2026-01-16,190.0,0.49916294
6243,2026-01-16,36.150001525878906,0.49890947
1232,2026-01-16,146.5,0.498846
1440,2026-01-16,13.600000381469727,0.49872753
